"YEAR_NUM","LOCALE_VA","INDICATOR","VALUE"
2014,California,violent_crime,153763
2014,California,Percent_of_Adult_Population_Rece,4.82
2014,California,SDOH_Poverty_Estimate_All_Ages,6253423
2014,California,Poverty_Percent_All_Ages,16.4
2014,California,SDOH_violent_crime_rate,0.3963751458
2014,California,Long_Acting_Opioid_Prescribing_R,11.71
2014,California,Opioid_Claims,7317333
2014,California,Opioid_Prescribing_Rate,5.45
2014,California,Overall_Claims,134377442
2014,California,Part_D_Opioid_Prescribers,50485
2014,California,Part_D_Prescribers,111391
2014,Colorado,SDOH_Median_Household_Income,62836.85
2014,Colorado,MM_Drug_poison_deaths_p_100_0,16.66515152
2014,Colorado,SDOH_PMU,5.746428571
2014,Colorado,SDOH_Median_income,60940
2014,Colorado,SDOH_Per_Adults_Bachelors,37.46113616
2014,Colorado,MM_Est_Age_adj_Death_Rate,14.77525621
2014,Colorado,SUM_Est_Age_adj_Deaths_Num,791.3429238
2014,Colorado,SUM_Population,5355866
2014,Colorado,POP_ESTIMATE_,5355866
2014,Colorado,Unemployed_,141387
2014,Colorado,SDOH_Unemployment_Rate,5
2014,Colorado,Beneficiaries_with_Part_A_and_Pa,703427
2014,Colorado,FFS_Beneficiaries,419070
2014,Colorado,MA_Beneficiaries,284357
2014,Colorado,HUTIL_MA_Participation_Rate,40.42
2014,Colorado,Average_Age,71
2014,Colorado,Average_HCC_Score,0.88
2014,Colorado,HCOSTS_Total_Actual_Costs,3472561106
2014,Colorado,Total_Standardized_Costs,3284153218
2014,Colorado,HCOSTS_Total_Standard_Risk_Adj,4001426304
2014,Colorado,HCOSTS_Actual_Per_Capita_Costs,8286.35
2014,Colorado,Standardized_Per_Capita_Costs,7836.77
2014,Colorado,HCOSTS_Standard_Risk_Adj_Per_C,9548.35
2014,Colorado,aggravated_assault,10211
2014,Colorado,homicide,150
2014,Colorado,population,5355588
2014,Colorado,property_crime,135789
2014,Colorado,violent_crime,16487
2014,Colorado,Percent_of_Adult_Population_Rece,4.18
2014,Colorado,SDOH_Poverty_Estimate_All_Ages,632987
2014,Colorado,Poverty_Percent_All_Ages,12.1
2014,Colorado,SDOH_violent_crime_rate,0.3078466828
2014,Colorado,Long_Acting_Opioid_Prescribing_R,15.39
2014,Colorado,Opioid_Claims,1154427
2014,Colorado,Opioid_Prescribing_Rate,7.36
2014,Colorado,Overall_Claims,15685452
2014,Colorado,Part_D_Opioid_Prescribers,9249
2014,Colorado,Part_D_Prescribers,18116
2014,Connecticut,SDOH_Median_Household_Income,69629.95456
2014,Connecticut,MM_Drug_poison_deaths_p_100_0,14.13939394
2014,Connecticut,SDOH_PMU,5.128571429
2014,Connecticut,SDOH_Median_income,70161
2014,Connecticut,SDOH_Per_Adults_Bachelors,36.99949136
2014,Connecticut,MM_Est_Age_adj_Death_Rate,14.55924313
2014,Connecticut,SUM_Est_Age_adj_Deaths_Num,523.6489489
2014,Connecticut,SUM_Population,3596677
2014,Connecticut,POP_ESTIMATE_,3596677
2014,Connecticut,Unemployed_,124705
2014,Connecticut,SDOH_Unemployment_Rate,6.6
2014,Connecticut,Beneficiaries_with_Part_A_and_Pa,571698
2014,Connecticut,FFS_Beneficiaries,414271
2014,Connecticut,MA_Beneficiaries,157427
2014,Connecticut,HUTIL_MA_Participation_Rate,27.54
2014,Connecticut,Average_Age,73
2014,Connecticut,Average_HCC_Score,1.05
2014,Connecticut,HCOSTS_Total_Actual_Costs,4687844003
2014,Connecticut,Total_Standardized_Costs,3875545342
2014,Connecticut,HCOSTS_Total_Standard_Risk_Adj,3847715097
2014,Connecticut,HCOSTS_Actual_Per_Capita_Costs,11315.89
2014,Connecticut,Standardized_Per_Capita_Costs,9355.1
2014,Connecticut,HCOSTS_Standard_Risk_Adj_Per_C,9287.92
2014,Connecticut,aggravated_assault,4520
2014,Connecticut,homicide,89
2014,Connecticut,population,3594762
2014,Connecticut,property_crime,69326
2014,Connecticut,violent_crime,8575
2014,Connecticut,Percent_of_Adult_Population_Rece,5.13
2014,Connecticut,SDOH_Poverty_Estimate_All_Ages,375281
2014,Connecticut,Poverty_Percent_All_Ages,10.8
2014,Connecticut,SDOH_violent_crime_rate,0.2385415224
2014,Connecticut,Long_Acting_Opioid_Prescribing_R,16.37
2014,Connecticut,Opioid_Claims,683794
2014,Connecticut,Opioid_Prescribing_Rate,4.48
2014,Connecticut,Overall_Claims,15278380
2014,Connecticut,Part_D_Opioid_Prescribers,6451
2014,Connecticut,Part_D_Prescribers,16505
2014,Delaware,SDOH_Median_Household_Income,57133.06881
2014,Delaware,MM_Drug_poison_deaths_p_100_0,19.00151515
2014,Delaware,SDOH_PMU,5.478571429
2014,Delaware,SDOH_Median_income,57522
2014,Delaware,SDOH_Per_Adults_Bachelors,29.43599952
2014,Delaware,MM_Est_Age_adj_Death_Rate,16.58992495
2014,Delaware,SUM_Est_Age_adj_Deaths_Num,155.2176604
2014,Delaware,SUM_Population,935614
2014,Delaware,POP_ESTIMATE_,935614
2014,Delaware,Unemployed_,25854
2014,Delaware,SDOH_Unemployment_Rate,5.7
2014,Delaware,Beneficiaries_with_Part_A_and_Pa,166336
2014,Delaware,FFS_Beneficiaries,151409
2014,Delaware,MA_Beneficiaries,14927
2014,Delaware,HUTIL_MA_Participation_Rate,8.97
2014,Delaware,Average_Age,72
2014,Delaware,Average_HCC_Score,0.99
2014,Delaware,HCOSTS_Total_Actual_Costs,1529939339
2014,Delaware,Total_Standardized_Costs,1393351890
2014,Delaware,HCOSTS_Total_Standard_Risk_Adj,1491861443
2014,Delaware,HCOSTS_Actual_Per_Capita_Costs,10104.68
2014,Delaware,Standardized_Per_Capita_Costs,9202.57
2014,Delaware,HCOSTS_Standard_Risk_Adj_Per_C,9853.19
2014,Delaware,aggravated_assault,2857
2014,Delaware,homicide,50
2014,Delaware,population,935968
2014,Delaware,property_crime,27915
2014,Delaware,violent_crime,4568
2014,Delaware,Percent_of_Adult_Population_Rece,6.22
2014,Delaware,SDOH_Poverty_Estimate_All_Ages,118032
2014,Delaware,Poverty_Percent_All_Ages,13
2014,Delaware,SDOH_violent_crime_rate,0.4880508735
2014,Delaware,Long_Acting_Opioid_Prescribing_R,19.4
2014,Delaware,Opioid_Claims,236474
2014,Delaware,Opioid_Prescribing_Rate,6.51
2014,Delaware,Overall_Claims,3633627
2014,Delaware,Part_D_Opioid_Prescribers,1577
2014,Delaware,Part_D_Prescribers,3270
2014,Florida,SDOH_Median_Household_Income,48124.95833
2014,Florida,MM_Drug_poison_deaths_p_100_0,13.52187992
2014,Florida,SDOH_PMU,6.342857143
2014,Florida,SDOH_Median_income,46140
2014,Florida,SDOH_Per_Adults_Bachelors,26.76253591
2014,Florida,MM_Est_Age_adj_Death_Rate,17.26834781
2014,Florida,SUM_Est_Age_adj_Deaths_Num,3435.243717
2014,Florida,SUM_Population,19893297
2014,Florida,POP_ESTIMATE_,19893297
2014,Florida,Unemployed_,603296
2014,Florida,SDOH_Unemployment_Rate,6.3
2014,Florida,Beneficiaries_with_Part_A_and_Pa,3779474
2014,Florida,FFS_Beneficiaries,2208280
2014,Florida,MA_Beneficiaries,1571194
2014,Florida,HUTIL_MA_Participation_Rate,41.57
2014,Florida,Average_Age,73
2014,Florida,Average_HCC_Score,1.07
2014,Florida,HCOSTS_Total_Actual_Costs,24283097091
2014,Florida,Total_Standardized_Costs,24058537402
2014,Florida,HCOSTS_Total_Standard_Risk_Adj,23564870177
2014,Florida,HCOSTS_Actual_Per_Capita_Costs,10996.39
2014,Florida,Standardized_Per_Capita_Costs,10894.7
2014,Florida,HCOSTS_Standard_Risk_Adj_Per_C,10671.14
2014,Florida,aggravated_assault,61610
2014,Florida,homicide,982
2014,Florida,population,19905569
2014,Florida,property_crime,583774
2014,Florida,violent_crime,91345
2014,Florida,Percent_of_Adult_Population_Rece,6.42
2014,Florida,SDOH_Poverty_Estimate_All_Ages,3231142
2014,Florida,Poverty_Percent_All_Ages,16.6
2014,Florida,SDOH_violent_crime_rate,0.45889168
2014,Florida,Long_Acting_Opioid_Prescribing_R,13.07
2014,Florida,Opioid_Claims,5430401
2014,Florida,Opioid_Prescribing_Rate,5.25
2014,Florida,Overall_Claims,103497628
2014,Florida,Part_D_Opioid_Prescribers,28509
2014,Florida,Part_D_Prescribers,63155
2014,Georgia,SDOH_Median_Household_Income,47634.71043
2014,Georgia,MM_Drug_poison_deaths_p_100_0,11.33424725
2014,Georgia,SDOH_PMU,5.421428571
2014,Georgia,SDOH_Median_income,49555
2014,Georgia,SDOH_Per_Adults_Bachelors,28.31162595
2014,Georgia,MM_Est_Age_adj_Death_Rate,12.52812716
2014,Georgia,SUM_Est_Age_adj_Deaths_Num,1265.007971
2014,Georgia,SUM_Population,10097343
2014,Georgia,POP_ESTIMATE_,10097343
2014,Georgia,Unemployed_,342365
2014,Georgia,SDOH_Unemployment_Rate,7.2
2014,Georgia,Beneficiaries_with_Part_A_and_Pa,1404460
2014,Georgia,FFS_Beneficiaries,948451
2014,Georgia,MA_Beneficiaries,456009
2014,Georgia,HUTIL_MA_Participation_Rate,32.47
2014,Georgia,Average_Age,70
2014,Georgia,Average_HCC_Score,1.02
2014,Georgia,HCOSTS_Total_Actual_Costs,8716701926
2014,Georgia,Total_Standardized_Costs,8827022304
2014,Georgia,HCOSTS_Total_Standard_Risk_Adj,9221539987
2014,Georgia,HCOSTS_Actual_Per_Capita_Costs,9190.46
2014,Georgia,Standardized_Per_Capita_Costs,9306.78
2014,Georgia,HCOSTS_Standard_Risk_Adj_Per_C,9722.74
2014,Georgia,aggravated_assault,22415
2014,Georgia,homicide,607
2014,Georgia,population,10097132
2014,Georgia,property_crime,339146
2014,Georgia,violent_crime,38955
2014,Georgia,Percent_of_Adult_Population_Rece,6.52
2014,Georgia,SDOH_Poverty_Estimate_All_Ages,1802783
2014,Georgia,Poverty_Percent_All_Ages,18.4
2014,Georgia,SDOH_violent_crime_rate,0.385802622
2014,Georgia,Long_Acting_Opioid_Prescribing_R,10.16
2014,Georgia,Opioid_Claims,2756025
2014,Georgia,Opioid_Prescribing_Rate,6.29
2014,Georgia,Overall_Claims,43782073
2014,Georgia,Part_D_Opioid_Prescribers,13460
2014,Georgia,Part_D_Prescribers,26469
2014,Hawaii,SDOH_Median_Household_Income,64996.29167
2014,Hawaii,MM_Drug_poison_deaths_p_100_0,12.71818182
2014,Hawaii,SDOH_PMU,5.821428571
2014,Hawaii,SDOH_Median_income,71223
2014,Hawaii,SDOH_Per_Adults_Bachelors,30.47126663
2014,Hawaii,MM_Est_Age_adj_Death_Rate,11.61963637
2014,Hawaii,SUM_Est_Age_adj_Deaths_Num,164.9478263
2014,Hawaii,SUM_Population,1419561
2014,Hawaii,POP_ESTIMATE_,1419561
2014,Hawaii,Unemployed_,29153
2014,Hawaii,SDOH_Unemployment_Rate,4.4
2014,Hawaii,Beneficiaries_with_Part_A_and_Pa,215152
2014,Hawaii,FFS_Beneficiaries,100192
2014,Hawaii,MA_Beneficiaries,114960
2014,Hawaii,HUTIL_MA_Participation_Rate,53.43
2014,Hawaii,Average_Age,73
2014,Hawaii,Average_HCC_Score,0.91
2014,Hawaii,HCOSTS_Total_Actual_Costs,729317229.3
2014,Hawaii,Total_Standardized_Costs,605056634.3
2014,Hawaii,HCOSTS_Total_Standard_Risk_Adj,668765621.9
2014,Hawaii,HCOSTS_Actual_Per_Capita_Costs,7279.2
2014,Hawaii,Standardized_Per_Capita_Costs,6038.97
2014,Hawaii,HCOSTS_Standard_Risk_Adj_Per_C,6674.84
2014,Hawaii,aggravated_assault,1842
2014,Hawaii,homicide,20
2014,Hawaii,population,1420257
2014,Hawaii,property_crime,46022
2014,Hawaii,violent_crime,3362
2014,Hawaii,Percent_of_Adult_Population_Rece,4.08
2014,Hawaii,SDOH_Poverty_Estimate_All_Ages,158266
2014,Hawaii,Poverty_Percent_All_Ages,11.5
2014,Hawaii,SDOH_violent_crime_rate,0.2367177208
2014,Hawaii,Long_Acting_Opioid_Prescribing_R,13.89
2014,Hawaii,Opioid_Claims,168141
2014,Hawaii,Opioid_Prescribing_Rate,3.82
2014,Hawaii,Overall_Claims,4405235
2014,Hawaii,Part_D_Opioid_Prescribers,1662
2014,Hawaii,Part_D_Prescribers,4070
2014,Idaho,SDOH_Median_Household_Income,52392.30833
2014,Idaho,MM_Drug_poison_deaths_p_100_0,13.12878788
2014,Idaho,SDOH_PMU,6.208888889
2014,Idaho,SDOH_Median_income,53438
2014,Idaho,SDOH_Per_Adults_Bachelors,25.41775522
2014,Idaho,MM_Est_Age_adj_Death_Rate,13.31666838
2014,Idaho,SUM_Est_Age_adj_Deaths_Num,217.6561506
2014,Idaho,SUM_Population,1634464
2014,Idaho,POP_ESTIMATE_,1634464
2014,Idaho,Unemployed_,37404
2014,Idaho,SDOH_Unemployment_Rate,4.8
2014,Idaho,Beneficiaries_with_Part_A_and_Pa,260983
2014,Idaho,FFS_Beneficiaries,171598
2014,Idaho,MA_Beneficiaries,89385
2014,Idaho,HUTIL_MA_Participation_Rate,34.25
2014,Idaho,Average_Age,71
2014,Idaho,Average_HCC_Score,0.86
2014,Idaho,HCOSTS_Total_Actual_Costs,1350672431
2014,Idaho,Total_Standardized_Costs,1321909203
2014,Idaho,HCOSTS_Total_Standard_Risk_Adj,1639751017
2014,Idaho,HCOSTS_Actual_Per_Capita_Costs,7871.14
2014,Idaho,Standardized_Per_Capita_Costs,7703.52
2014,Idaho,HCOSTS_Standard_Risk_Adj_Per_C,9555.77
2014,Idaho,aggravated_assault,2559
2014,Idaho,homicide,32
2014,Idaho,population,1634806
2014,Idaho,property_crime,30440
2014,Idaho,violent_crime,3439
2014,Idaho,Percent_of_Adult_Population_Rece,6.17
2014,Idaho,SDOH_Poverty_Estimate_All_Ages,237604
2014,Idaho,Poverty_Percent_All_Ages,14.8
2014,Idaho,SDOH_violent_crime_rate,0.2103613517
2014,Idaho,Long_Acting_Opioid_Prescribing_R,16.52
2014,Idaho,Opioid_Claims,441839
2014,Idaho,Opioid_Prescribing_Rate,7.69
2014,Idaho,Overall_Claims,5746744
2014,Idaho,Part_D_Opioid_Prescribers,2726
2014,Idaho,Part_D_Prescribers,4877
2014,Illinois,SDOH_Median_Household_Income,55372.68333
2014,Illinois,MM_Drug_poison_deaths_p_100_0,12.86515152
2014,Illinois,SDOH_PMU,6.522222222
2014,Illinois,SDOH_Median_income,54916
2014,Illinois,SDOH_Per_Adults_Bachelors,31.88968472
2014,Illinois,MM_Est_Age_adj_Death_Rate,12.03926553
2014,Illinois,SUM_Est_Age_adj_Deaths_Num,1550.727228
2014,Illinois,SUM_Population,12880580
2014,Illinois,POP_ESTIMATE_,12880580
2014,Illinois,Unemployed_,460363
2014,Illinois,SDOH_Unemployment_Rate,7.1
2014,Illinois,Beneficiaries_with_Part_A_and_Pa,1895204
2014,Illinois,FFS_Beneficiaries,1474203
2014,Illinois,MA_Beneficiaries,421001
2014,Illinois,HUTIL_MA_Participation_Rate,22.21
2014,Illinois,Average_Age,72
2014,Illinois,Average_HCC_Score,1
2014,Illinois,HCOSTS_Total_Actual_Costs,14906406776
2014,Illinois,Total_Standardized_Costs,14112600389
2014,Illinois,HCOSTS_Total_Standard_Risk_Adj,14689744145
2014,Illinois,HCOSTS_Actual_Per_Capita_Costs,10111.5
2014,Illinois,Standardized_Per_Capita_Costs,9573.04
2014,Illinois,HCOSTS_Standard_Risk_Adj_Per_C,9964.53
2014,Illinois,aggravated_assault,27485
2014,Illinois,homicide,690
2014,Illinois,population,12882189
2014,Illinois,property_crime,269647
2014,Illinois,violent_crime,47775
2014,Illinois,Percent_of_Adult_Population_Rece,5.46
2014,Illinois,SDOH_Poverty_Estimate_All_Ages,1802337
2014,Illinois,Poverty_Percent_All_Ages,14.3
2014,Illinois,SDOH_violent_crime_rate,0.370860884
2014,Illinois,Long_Acting_Opioid_Prescribing_R,10.26
2014,Illinois,Opioid_Claims,2392515
2014,Illinois,Opioid_Prescribing_Rate,4.85
2014,Illinois,Overall_Claims,49325470
2014,Illinois,Part_D_Opioid_Prescribers,18484
2014,Illinois,Part_D_Prescribers,43078
2014,Indiana,SDOH_Median_Household_Income,48601.20833
2014,Indiana,MM_Drug_poison_deaths_p_100_0,17.20606061
2014,Indiana,SDOH_PMU,5.989285714
2014,Indiana,SDOH_Median_income,48060
2014,Indiana,SDOH_Per_Adults_Bachelors,23.62030673
2014,Indiana,MM_Est_Age_adj_Death_Rate,15.01860705
2014,Indiana,SUM_Est_Age_adj_Deaths_Num,990.7557304
2014,Indiana,SUM_Population,6596855
2014,Indiana,POP_ESTIMATE_,6596855
2014,Indiana,Unemployed_,194959
2014,Indiana,SDOH_Unemployment_Rate,6
2014,Indiana,Beneficiaries_with_Part_A_and_Pa,1086061
2014,Indiana,FFS_Beneficiaries,820424
2014,Indiana,MA_Beneficiaries,265637
2014,Indiana,HUTIL_MA_Participation_Rate,24.46
2014,Indiana,Average_Age,71
2014,Indiana,Average_HCC_Score,1
2014,Indiana,HCOSTS_Total_Actual_Costs,7763018698
2014,Indiana,Total_Standardized_Costs,7705441021
2014,Indiana,HCOSTS_Total_Standard_Risk_Adj,8026066541
2014,Indiana,HCOSTS_Actual_Per_Capita_Costs,9462.2
2014,Indiana,Standardized_Per_Capita_Costs,9392.02
2014,Indiana,HCOSTS_Standard_Risk_Adj_Per_C,9782.83
2014,Indiana,aggravated_assault,14681
2014,Indiana,homicide,333
2014,Indiana,population,6597880
2014,Indiana,property_crime,174909
2014,Indiana,violent_crime,24105
2014,Indiana,Percent_of_Adult_Population_Rece,6.93
2014,Indiana,SDOH_Poverty_Estimate_All_Ages,968437
2014,Indiana,Poverty_Percent_All_Ages,15.2
2014,Indiana,SDOH_violent_crime_rate,0.3653446258
2014,Indiana,Long_Acting_Opioid_Prescribing_R,12.88
2014,Indiana,Opioid_Claims,2092982
2014,Indiana,Opioid_Prescribing_Rate,6.62
2014,Indiana,Overall_Claims,31638116
2014,Indiana,Part_D_Opioid_Prescribers,10625
2014,Indiana,Part_D_Prescribers,19897
2014,Iowa,SDOH_Median_Household_Income,57219.77372
2014,Iowa,MM_Drug_poison_deaths_p_100_0,9.510606061
2014,Iowa,SDOH_PMU,5.042222222
2014,Iowa,SDOH_Median_income,57810
2014,Iowa,SDOH_Per_Adults_Bachelors,26.35214734
2014,Iowa,MM_Est_Age_adj_Death_Rate,7.613397465
2014,Iowa,SUM_Est_Age_adj_Deaths_Num,236.5578521
2014,Iowa,SUM_Population,3107126
2014,Iowa,POP_ESTIMATE_,3107126
2014,Iowa,Unemployed_,75249
2014,Iowa,SDOH_Unemployment_Rate,4.4
2014,Iowa,Beneficiaries_with_Part_A_and_Pa,543468
2014,Iowa,FFS_Beneficiaries,459063
2014,Iowa,MA_Beneficiaries,84405
2014,Iowa,HUTIL_MA_Participation_Rate,15.53
2014,Iowa,Average_Age,73
2014,Iowa,Average_HCC_Score,0.9
2014,Iowa,HCOSTS_Total_Actual_Costs,3698456434
2014,Iowa,Total_Standardized_Costs,3619893027
2014,Iowa,HCOSTS_Total_Standard_Risk_Adj,4288583337
2014,Iowa,HCOSTS_Actual_Per_Capita_Costs,8056.53
2014,Iowa,Standardized_Per_Capita_Costs,7885.39
2014,Iowa,HCOSTS_Standard_Risk_Adj_Per_C,9342.04
2014,Iowa,aggravated_assault,6227
2014,Iowa,homicide,60
2014,Iowa,population,3109481
2014,Iowa,property_crime,65100
2014,Iowa,violent_crime,8484
2014,Iowa,Percent_of_Adult_Population_Rece,5.64
2014,Iowa,SDOH_Poverty_Estimate_All_Ages,368678
2014,Iowa,Poverty_Percent_All_Ages,12.3
2014,Iowa,SDOH_violent_crime_rate,0.27284296
2014,Iowa,Long_Acting_Opioid_Prescribing_R,13.72
2014,Iowa,Opioid_Claims,795962
2014,Iowa,Opioid_Prescribing_Rate,4.82
2014,Iowa,Overall_Claims,16511168
2014,Iowa,Part_D_Opioid_Prescribers,4939
2014,Iowa,Part_D_Prescribers,10063
2014,Kansas,SDOH_Median_Household_Income,52759.14739
2014,Kansas,MM_Drug_poison_deaths_p_100_0,11.57272727
2014,Kansas,SDOH_PMU,5.675555556
2014,Kansas,SDOH_Median_income,53444
2014,Kansas,SDOH_Per_Adults_Bachelors,30.71522869
2014,Kansas,MM_Est_Age_adj_Death_Rate,10.77611777
2014,Kansas,SUM_Est_Age_adj_Deaths_Num,312.9407231
2014,Kansas,SUM_Population,2904021
2014,Kansas,POP_ESTIMATE_,2904021
2014,Kansas,Unemployed_,67994
2014,Kansas,SDOH_Unemployment_Rate,4.5
2014,Kansas,Beneficiaries_with_Part_A_and_Pa,456290
2014,Kansas,FFS_Beneficiaries,389988
2014,Kansas,MA_Beneficiaries,66302
2014,Kansas,HUTIL_MA_Participation_Rate,14.53
2014,Kansas,Average_Age,72
2014,Kansas,Average_HCC_Score,0.93
2014,Kansas,HCOSTS_Total_Actual_Costs,3460732306
2014,Kansas,Total_Standardized_Costs,3527653790
2014,Kansas,HCOSTS_Total_Standard_Risk_Adj,4000420324
2014,Kansas,HCOSTS_Actual_Per_Capita_Costs,8873.95
2014,Kansas,Standardized_Per_Capita_Costs,9045.54
2014,Kansas,HCOSTS_Standard_Risk_Adj_Per_C,10257.8
2014,Kansas,aggravated_assault,7299
2014,Kansas,homicide,92
2014,Kansas,population,2902507
2014,Kansas,property_crime,80029
2014,Kansas,violent_crime,10235
2014,Kansas,Percent_of_Adult_Population_Rece,5.72
2014,Kansas,SDOH_Poverty_Estimate_All_Ages,381506
2014,Kansas,Poverty_Percent_All_Ages,13.5
2014,Kansas,SDOH_violent_crime_rate,0.3526261952
2014,Kansas,Long_Acting_Opioid_Prescribing_R,14.1
2014,Kansas,Opioid_Claims,871931
2014,Kansas,Opioid_Prescribing_Rate,6.34
2014,Kansas,Overall_Claims,13748124
2014,Kansas,Part_D_Opioid_Prescribers,4957
2014,Kansas,Part_D_Prescribers,9374
2014,Kentucky,SDOH_Median_Household_Income,42646.9
2014,Kentucky,MM_Drug_poison_deaths_p_100_0,26.43333333
2014,Kentucky,SDOH_PMU,7.862222222
2014,Kentucky,SDOH_Median_income,42786
2014,Kentucky,SDOH_Per_Adults_Bachelors,21.7719509
2014,Kentucky,MM_Est_Age_adj_Death_Rate,18.6525234
2014,Kentucky,SUM_Est_Age_adj_Deaths_Num,823.2210997
2014,Kentucky,SUM_Population,4413457
2014,Kentucky,POP_ESTIMATE_,4413457
2014,Kentucky,Unemployed_,130106
2014,Kentucky,SDOH_Unemployment_Rate,6.5
2014,Kentucky,Beneficiaries_with_Part_A_and_Pa,813523
2014,Kentucky,FFS_Beneficiaries,596117
2014,Kentucky,MA_Beneficiaries,217406
2014,Kentucky,HUTIL_MA_Participation_Rate,26.72
2014,Kentucky,Average_Age,69
2014,Kentucky,Average_HCC_Score,1
2014,Kentucky,HCOSTS_Total_Actual_Costs,5314017339
2014,Kentucky,Total_Standardized_Costs,5440589471
2014,Kentucky,HCOSTS_Total_Standard_Risk_Adj,5719661755
2014,Kentucky,HCOSTS_Actual_Per_Capita_Costs,8914.39
2014,Kentucky,Standardized_Per_Capita_Costs,9126.71
2014,Kentucky,HCOSTS_Standard_Risk_Adj_Per_C,9594.86
2014,Kentucky,aggravated_assault,4432
2014,Kentucky,homicide,164
2014,Kentucky,population,4412617
2014,Kentucky,property_crime,99909
2014,Kentucky,violent_crime,9495
2014,Kentucky,Percent_of_Adult_Population_Rece,11.32
2014,Kentucky,SDOH_Poverty_Estimate_All_Ages,812803
2014,Kentucky,Poverty_Percent_All_Ages,19
2014,Kentucky,SDOH_violent_crime_rate,0.2151784304
2014,Kentucky,Long_Acting_Opioid_Prescribing_R,8.85
2014,Kentucky,Opioid_Claims,1744772
2014,Kentucky,Opioid_Prescribing_Rate,5.99
2014,Kentucky,Overall_Claims,29136169
2014,Kentucky,Part_D_Opioid_Prescribers,6800
2014,Kentucky,Part_D_Prescribers,14677
2014,Louisiana,SDOH_Median_Household_Income,42981.375
2014,Louisiana,MM_Drug_poison_deaths_p_100_0,14.60757576
2014,Louisiana,SDOH_PMU,7.110714286
2014,Louisiana,SDOH_Median_income,42406
2014,Louisiana,SDOH_Per_Adults_Bachelors,22.12168878
2014,Louisiana,MM_Est_Age_adj_Death_Rate,14.19918094
2014,Louisiana,SUM_Est_Age_adj_Deaths_Num,660.2159084
2014,Louisiana,SUM_Population,4649676
2014,Louisiana,POP_ESTIMATE_,4649676
2014,Louisiana,Unemployed_,137577
2014,Louisiana,SDOH_Unemployment_Rate,6.4
2014,Louisiana,Beneficiaries_with_Part_A_and_Pa,742107
2014,Louisiana,FFS_Beneficiaries,508967
2014,Louisiana,MA_Beneficiaries,233140
2014,Louisiana,HUTIL_MA_Participation_Rate,31.42
2014,Louisiana,Average_Age,69
2014,Louisiana,Average_HCC_Score,1.07
2014,Louisiana,HCOSTS_Total_Actual_Costs,5366329026
2014,Louisiana,Total_Standardized_Costs,5609946544
2014,Louisiana,HCOSTS_Total_Standard_Risk_Adj,5422271893
2014,Louisiana,HCOSTS_Actual_Per_Capita_Costs,10543.57
2014,Louisiana,Standardized_Per_Capita_Costs,11022.22
2014,Louisiana,HCOSTS_Standard_Risk_Adj_Per_C,10653.48
2014,Louisiana,aggravated_assault,16400
2014,Louisiana,homicide,476
2014,Louisiana,population,4648990
2014,Louisiana,property_crime,161192
2014,Louisiana,violent_crime,23983
2014,Louisiana,Percent_of_Adult_Population_Rece,8.78
2014,Louisiana,SDOH_Poverty_Estimate_All_Ages,898902
2014,Louisiana,Poverty_Percent_All_Ages,19.9
2014,Louisiana,SDOH_violent_crime_rate,0.5158754912
2014,Louisiana,Long_Acting_Opioid_Prescribing_R,8.05
2014,Louisiana,Opioid_Claims,1561878
2014,Louisiana,Opioid_Prescribing_Rate,6.2
2014,Louisiana,Overall_Claims,25208545
2014,Louisiana,Part_D_Opioid_Prescribers,7828
2014,Louisiana,Part_D_Prescribers,15217
2014,Maine,SDOH_Median_Household_Income,51780.88995
2014,Maine,MM_Drug_poison_deaths_p_100_0,12.31666667
2014,Maine,SDOH_PMU,5.992857143
2014,Maine,SDOH_Median_income,51710
2014,Maine,SDOH_Per_Adults_Bachelors,28.36409592
2014,Maine,MM_Est_Age_adj_Death_Rate,14.39047255
2014,Maine,SUM_Est_Age_adj_Deaths_Num,191.4060924
2014,Maine,SUM_Population,1330089
2014,Maine,POP_ESTIMATE_,1330089
2014,Maine,Unemployed_,39876
2014,Maine,SDOH_Unemployment_Rate,5.7
2014,Maine,Beneficiaries_with_Part_A_and_Pa,285530
2014,Maine,FFS_Beneficiaries,221457
2014,Maine,MA_Beneficiaries,64073
2014,Maine,HUTIL_MA_Participation_Rate,22.44
2014,Maine,Average_Age,70
2014,Maine,Average_HCC_Score,0.92
2014,Maine,HCOSTS_Total_Actual_Costs,1834459377
2014,Maine,Total_Standardized_Costs,1748913983
2014,Maine,HCOSTS_Total_Standard_Risk_Adj,1953888069
2014,Maine,HCOSTS_Actual_Per_Capita_Costs,8283.59
2014,Maine,Standardized_Per_Capita_Costs,7897.31
2014,Maine,HCOSTS_Standard_Risk_Adj_Per_C,8822.88
2014,Maine,aggravated_assault,889
2014,Maine,homicide,21
2014,Maine,population,1330256
2014,Maine,property_crime,26427
2014,Maine,violent_crime,1698
2014,Maine,Percent_of_Adult_Population_Rece,9.66
2014,Maine,SDOH_Poverty_Estimate_All_Ages,181737
2014,Maine,Poverty_Percent_All_Ages,14
2014,Maine,SDOH_violent_crime_rate,0.1276446037
2014,Maine,Long_Acting_Opioid_Prescribing_R,17.85
2014,Maine,Opioid_Claims,424667
2014,Maine,Opioid_Prescribing_Rate,6.18
2014,Maine,Overall_Claims,6866256
2014,Maine,Part_D_Opioid_Prescribers,3098
